id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
15rD6cvLkrKrnCCAEirJLG,The Secret Arrival - Outlands Two,Well of Souls,5UASFNODm09ygQjLicySKh,"['Steve Roach', 'vidnaObmana']","['00gh6kmKYOu8xyorRxQm6a', '2IZOC3H2mKRvJ5F1R34nuR']",3,1,False,0.19,0.3,10,-28.23,0,0.0552,0.7809999999999999,0.911,0.1009999999999999,0.076,147.07399999999996,848667,4.0,1995,1995-08-19
0DABFxLNCAkCMC3bDTrcYw,BlackTop Road,Black Top Road,0KJeA5RGHV4HfIh4RBQCfd,['Angela Easterling'],['6nN3QTeeFOpoU3y6oUgyVm'],4,1,False,0.615,0.747,4,-5.7139999999999995,1,0.0278,0.0467,0.0,0.2319999999999999,0.925,145.931,238653,4.0,2009,2009-01-01
7HJ2RiOr7WGui9rwZSzZVZ,Cut-out,Tin Cans With Strings To You,4jXsQXpTu1jzZia3qUquRy,['Far'],['0GQXHlIz6zMT0IeXQq26Pt'],11,1,False,0.416,0.933,1,-6.002999999999999,1,0.0541,0.000964,0.0298,0.573,0.561,76.296,322200,4.0,1996,1996-04-03
3LK2yt2kTM5DNu1X7ZiBee,Campo Belo,Campo Belo,0SS7rdjK6MeWCjtlSKs9AA,['Anthony Wilson'],['1zpjijZvliAWsGHVtDYRGh'],1,1,False,0.3379999999999999,0.288,0,-18.477,1,0.0355,0.6920000000000001,0.797,0.111,0.415,85.182,454867,4.0,2010,2010
7Gjto2oYWA0ASXi7tecSmN,I'm a Dog,Biggest Loser,6lwND9TEHs4ezQoaPNq9FI,['Jelly Roll'],['19k8AgwwTSxeaxkOuCQEJs'],9,1,True,0.8340000000000001,0.6890000000000001,1,-5.452999999999999,0,0.0532,0.0225,0.0,0.226,0.708,122.946,221627,4.0,2014,2014-03-11
32tFTURwOqrFASLRuE7CgA,1985 - Live @VH1,Goes to the Movies (Expanded Edition),4ZgrTd5XdnWWwmfXGJMGAV,['Bowling For Soup'],['5ND0mGcL9SKSjWIjPd0xIb'],22,1,False,0.787,0.491,11,-8.512,1,0.2019999999999999,0.317,0.0,0.316,0.8029999999999999,125.533,205000,4.0,2005,2005-11-15
5xF78ffz2d3PiWH7wlNy9i,Mañoño,Sonaron Los Cañonazos,5ZJ9B14KZtjl7MiwDwpUN4,['Laito y Su Sonora'],['6mOhcd2ynQUXuaWSlxln6q'],4,1,False,0.7090000000000001,0.6859999999999999,0,-8.856,1,0.0649,0.502,0.00294,0.0666,0.964,109.851,196800,4.0,1997,1997
17fcF3l1eSYMRzYPyjH59U,Lahat May Pag-asa,Side A (Vicor 40th Anniversary Collection),7jggNmGxxTr5J3MgubVKpE,['Side A'],['31oMMIBDMM2Z1RQO7u8irE'],7,1,False,0.623,0.675,1,-8.697000000000001,0,0.0609,0.532,8.809999999999999e-05,0.3339999999999999,0.727,63.82,314453,4.0,2010,2010-02-01
5pISVEZNsX4t4KWCSR5Jgx,"Kyu No Mai, Hanagasa No Odori",The Art Of The Japanese Bamboo Flute (Digitally Remastered),43k3t5IqNJiU5paQ0cQHyM,['Hideo Osaka'],['4OyRBzDduCHhTVJJ2Xv4N3'],3,1,False,0.498,0.0969999999999999,3,-22.135,1,0.0389,0.879,0.8220000000000001,0.3879999999999999,0.363,141.405,120533,4.0,2010,2010-10-19
10OOqMPn1V0MrFl57NZgSM,Whatwithall,Evidence,5gUdBSymLgnTrFKyAKWHNM,['Karmacoda'],['4X45nKUBNLpHB92NUo3TQE'],8,1,False,0.69,0.604,5,-10.468,0,0.0348,0.316,0.119,0.0924,0.638,148.012,253053,4.0,2003,2003-08-29
0ejyncnQlhvOvePtLYCJal,Hey Mr. Cowboy (feat. Jesse Dayton),Celebrating with Friends,2Ls2EO4SdI3dEyomqUKQLt,"['Johnny Gimble', 'Jesse Dayton']","['3MNxoB8Ybc8SW79rnxy67T', '1NXXAtaI7ZYLazlZy2bXGa']",11,1,False,0.613,0.415,0,-14.012,1,0.349,0.795,8.83e-05,0.35,0.747,184.68,154133,3.0,2010,2010-02-16
6Bey7vmWvVESR6LLaYQ894,Maybe I'm Amazed,Live at the Southgate House,3SqowD2sTb9wTng6oWV4e7,['The Newbees'],['0IXG33I2HiAzbO9Ya3rvBi'],11,1,False,0.281,0.8009999999999999,2,-4.9319999999999995,0,0.0445,0.036,0.0,0.7040000000000001,0.3929999999999999,173.108,247160,4.0,2010,2010-03-26
5a5c5tzInOkXORjNJ08ms3,Squid Jiggin' Ground,Closer to the Wind,6W8NDSOdOJ17Fu4dOjLSl8,['Schooner Fare'],['3essc1IijYYKy0r61O7xMF'],3,1,False,0.6970000000000001,0.304,4,-14.835,1,0.044,0.291,0.0,0.132,0.8240000000000001,101.488,200267,4.0,1982,1982-06-01
4ref4AOENCzZdrCkUpUatc,Ticking Clock,A User's Guide To Raising the Dead (Songs of Spring),2i5NH4jWmQaSXPEhvlS306,['The Darling DeMaes'],['72zKHTHZM17TAQO7u6fp0B'],12,1,False,0.408,0.482,7,-11.454,1,0.0543,0.643,4.11e-05,0.104,0.0533,141.922,272653,4.0,2009,2009-03-03
59HUPgvE7WQyvpJLt9WxwX,Piano Album I: Snapshot of Jack,Rorem: Piano Album I & Six Friends,4Ap3PRFjQ1MzcObfzs5YE3,"['Ned Rorem', 'Carolyn Enger']","['6olAQ3T7TK9g1IJIq2OTYt', '4xFgEuzYe2DDDmzLirIJJl']",10,1,False,0.527,0.00801,2,-30.665,1,0.0606,0.995,0.933,0.0908,0.2789999999999999,133.869,119240,4.0,2013,2013-10-01
6sWzK7S3po9szLB1LH8eLQ,Because You Like Trombone,Orange,1DOfGjIzKCUP6kNTtIA3nz,['Jim Campilongo'],['0R7w4cJqP8ngw5DPDBDr9k'],9,1,False,0.593,0.18,9,-16.4,0,0.0648,0.947,0.604,0.1169999999999999,0.1,141.178,140813,4.0,2009,2009-11-30
1nFmTqcqF3O7RYanwe3bmy,20 in 5 (Live),Electrified: Live,6ojLYLh01hQBUkNjeTAofd,['Brett Ellis Band'],['7xGZptWkjwhzDEJCgGl6xU'],9,1,False,0.311,0.939,0,-4.452,0,0.113,0.00889,0.0626,0.243,0.375,78.018,588760,4.0,2015,2015-12-10
79xrCQmDGRI3xbAFrOd9eO,Wasted Time,Make Blues Not War,5IOWXEbXxoKGAcHm1yyTgZ,['Mike Zito'],['4IPDnwurwc0J2tXUty2hO4'],2,1,False,0.5489999999999999,0.8390000000000001,9,-5.596,1,0.0623,0.000855,0.00159,0.61,0.695,107.029,204079,4.0,2016,2016-11-18
4uMG0xUAl1kPulwtPYOlHi,"Banalités, FP 107: No. 4, Voyage à Paris",Voyage à Paris,0heQTNMuhpP1LOXRgi6ogT,"['Francis Poulenc', 'Frederica von Stade']","['4IAWVxo2fpTBPn6k7GZ3eY', '5LUjwmTidlIffhKkvXZo8k']",34,1,False,0.345,0.0963,8,-18.405,1,0.037,0.993,0.0,0.171,0.196,82.499,56733,1.0,1994,1994-12-16
0VjFfFjGHDksvWN9ozFUAi,Your Song,Your Song,2XawPsiAyYQqNBXrIagFpI,"['Helle Brunvoll', 'Halvard Kausland', 'Backenroth, Hans', 'Roger Johansen']","['7ddnHFv2cw113HgNzVFPYj', '6fQVgqB5Wp1SWW9f1Zn5BI', '0Gm59xmccVgjfbxwWco4qj', '29OneL6DZRGvpifW5Xs3jO']",1,1,False,0.408,0.0602,1,-24.272,1,0.0367,0.877,0.00249,0.102,0.125,90.255,282707,3.0,2012,2012-05-11
0rzOv7okH2ATXW0LtF8q3t,Magnificent Obsession,Magnificent Obsession,63HmWETAlL0NBPJPmnXdbU,['The RockTronix'],['5zrSDdTBi16rOLALrit6DA'],2,1,False,0.674,0.746,9,-8.095,0,0.0261,0.0198,0.82,0.149,0.7959999999999999,102.021,264667,4.0,2014,2014-09-30
3d0KYOiY2tTQS5s7sqzdGF,Haley,Capacity,2hOYLjoRQFXcdviMiwtgxe,['Big Thief'],['5QdyldG4Fl4TPiOIeMNpBZ'],9,1,False,0.535,0.715,6,-6.716,1,0.0266,0.196,0.0561,0.0953,0.503,89.031,212680,4.0,2017,2017-06-09
6VgEHwUh6LosXgLqynqswH,I Carry Your Heart With Me(i Carry It In,Nowever,0ZNqXjhGkARKhqViZhgDQB,['Curium'],['6QdSDzqgfYptElsdFaswao'],14,1,False,0.597,0.29,0,-18.063,1,0.0408,0.402,0.539,0.111,0.0397,103.087,228987,4.0,2003,2003-01-01
2FJQexCOsGxouNSFEvcnNa,There You Go,Dressed In Black: A Tribute To Johnny Cash,7mEFp3DUGGOk0300vl8LTK,['Chuck Mead'],['65gM2feRQDv9iYZPEnRtfD'],5,1,False,0.805,0.698,9,-6.657,1,0.0509,0.00722,0.0299,0.124,0.711,92.568,138667,4.0,2002,2002-09-17
01yTjNHcWl2Qg09Gp4XeGO,Whore,Extinction,4v1qcY67EgCYu2xbUkUWPp,['Harlott'],['55P952flfiJs68ellyqFHU'],4,1,False,0.281,0.999,8,-3.2119999999999997,0,0.17,4.06e-06,0.119,0.163,0.186,113.2,183227,4.0,2017,2017-04-07
6a75jQYyvDMhtun0eFaW13,Push It Forward,Still Euge,0roXFSo4yAafHy4PjPgRnx,"['Euge Groove', 'Adam Hawley']","['05UwRaoOjJPuGzCtawrORF', '1lWqhDiZ2OtpsJsQFtXsKX']",8,1,False,0.765,0.74,0,-5.577000000000001,1,0.0497,0.262,0.3229999999999999,0.0716,0.6970000000000001,77.992,301947,4.0,2016,2016-07-22
3lZ7kSmXJMSMClr22vmy5O,Не спорь со мной,Коллекция. Барышня с крестьянской заставы,1YUNqXUavAhEqbuK8skWeA,['Alla Pugacheva'],['7lyhSLlB5fWJmU5eB6k84L'],2,1,False,0.665,0.186,4,-18.575,0,0.0962,0.825,0.000227,0.0873,0.735,71.706,131267,4.0,1996,1996-01-01
63UgED9w4gZxsGvxkBVQUG,Big Butter & Egg Man,This Is Jazz!,4J068SYePZuNI9QukwTPvv,['Wild Bill Davison and His All Star Stompers'],['2IB1qFWYaYo3HvXSNxIwg8'],4,1,False,0.708,0.629,5,-9.188,1,0.0508,0.87,0.909,0.669,0.927,120.892,197972,4.0,1994,1994
3AFEl4ttrYfdXEZOI3Zu25,Somos Más,2x1: Energía Inagotable / Tiempos Difíciles,6ToqlJQzpkERKrqTS1YRK0,['The Locos'],['1Z4sHcpzg0xnN8X3WYzvgx'],5,1,False,0.607,0.968,7,-2.173,1,0.07,0.00889,5.260000000000001e-05,0.0932,0.626,103.975,221747,4.0,2014,2014-02-11
1TOLbp7TaUjIlzZCMP2KT4,Silence in Your Head,One Step Closer,2FBi1cdRFKcemCdBazLtqN,['The String Cheese Incident'],['7N3JfLDzzjXdPbsyco7X0l'],5,1,False,0.593,0.39,2,-9.714,1,0.0268,0.617,0.000865,0.136,0.149,128.005,220267,4.0,2005,2005-06-28
4jUQSe1Vb1ugxeLtxqLkyK,Carry Me (Live),Live from the Hard Rock (Deluxe Version),3RQFkDu7Zu1179u0LUBnNN,['Kenny Mehler'],['4N1Sigw37UfElIUUR981QS'],9,1,False,0.655,0.351,11,-13.694,1,0.26,0.716,0.0,0.1159999999999999,0.601,118.305,240248,4.0,2020,2020-07-03
6fbqNxuAXBH9Gy0m8gIKog,Fury of the Xel'Naga,StarCraft Original Soundtrack,7EdTD0h0c0e4dHkcMfBwCP,['Glenn Stafford'],['0QHPo4EDeIiHCs37RRfhCM'],26,1,False,0.0624,0.428,2,-12.876,1,0.0525,0.205,0.863,0.196,0.0544,68.214,187800,3.0,2007,2007-10-08
20U1I32q6kX0Nmy4u8CvUg,Can I Live,Reasonable Doubt,3YPK0bNOuayhmSrs0sIIBR,['JAY-Z'],['3nFkdlSjzX9mRTtwJOzDYB'],8,1,True,0.624,0.6920000000000001,9,-12.365,1,0.433,0.0818,0.0,0.161,0.5760000000000001,76.44,248573,4.0,1996,1996-06-25
6kq6Adxj1EkUXOx5TNtu6q,"Nocturne No. 15 in F Minor, Op. 55, No. 1","Louis Lortie Plays Chopin, Volume 2",5ZzirzyqLu2uTYRy8IW05c,"['Frédéric Chopin', 'Louis Lortie']","['7y97mc3bZRFXzT2szRM4L4', '2uLLmndNOXyB4XqMH3auYK']",8,1,False,0.263,0.00919,5,-33.44,0,0.0439,0.988,0.912,0.0649,0.0681,84.654,299773,4.0,2012,2012
0imsotdPQbH90w8Qlahzkq,Under the Weather,Submarine Races,0d2jXHRh95yL0LCJkZAvZM,['Dean Friedman'],['4IT7iUyEDGX4pJDo6CfFRB'],4,1,False,0.73,0.132,10,-15.06,1,0.0493,0.889,0.00648,0.0826,0.3,125.136,190267,4.0,2010,2010-09-01
3FrGmjvDKBSVYnWhTcZ6J9,Night Ranger - Live,35 Years and a Night in Chicago,5s5ItXtHiqcIgrqEOVkMe8,['Night Ranger'],['1Ha0Fz4i0d4gu5fZbhBCtH'],3,2,False,0.324,0.959,10,-4.234,1,0.1009999999999999,7.23e-05,0.00654,0.919,0.477,100.361,381947,4.0,2016,2016-12-02
69K5msVAilC8UOLT9SU98m,Madrugada,Ay De Mi,427hcy6VXsZ7nGA88xCtQm,['Rafi El'],['3pexQ2QTbBaAskyE02uLjm'],4,1,False,0.6890000000000001,0.5920000000000001,5,-5.56,1,0.138,0.643,0.0,0.125,0.449,139.964,254307,4.0,2014,2014-01-28
1NOkYgsaeWkTVsycAej1ee,Only the Stones Remain,Chronolology: The Very Best of Robyn Hitchcock,4NsMxXvyHDgL9jGF1v1gZR,['The Soft Boys'],['046wtejcUX9rhlzw2nlveT'],3,1,False,0.4970000000000001,0.91,9,-5.581,1,0.0978,0.0015,0.00207,0.126,0.602,125.804,169827,4.0,1980,1980
7EzHbvgRnpVzGLX4OHdWUX,Still Moment,African Tranquility: The Contemplative Soul of Africa,5NxS9NagFWsCI3K51CCm0F,['Tunde Jegede'],['5gPITPJ367q2LVTwzVXhLJ'],5,1,False,0.312,0.0402,10,-28.731,0,0.0366,0.985,0.8909999999999999,0.1159999999999999,0.0731,146.386,341107,4.0,1996,1996
2R3wpcmelLGlonfUEUFxjl,No Podrán,P.o.d.e.r.,01LQEzoEz4pxkYcluVHVz8,"['Jefe de la M', 'Mr. Ijah', 'Cortesano']","['2SZTXJwVYRndgYbwuVmJtn', '2SdVvK4JbnM1itTMEYsZy6', '5v7iQ0KRpJCuGwgmhRz07e']",3,1,False,0.752,0.736,11,-6.212999999999999,0,0.25,0.155,0.0,0.321,0.955,94.068,238723,4.0,2011,2011-02-14
1NUiZaseMfYPP0fIT8oigo,Sparks in the Darkness,StormRunner,0roZSxLFdV8qk6ghm1HQFH,['Cody Still'],['6RrS5w6JXeNCw8koZmdQjV'],5,1,False,0.425,0.728,1,-9.818,1,0.051,0.000405,0.917,0.0816,0.0818,109.973,140864,4.0,2018,2018-11-02
3g5582cvf8L24MJeYZg4MG,Naurava kulkuri - Gambler's Guitar,Vain elämää - kausi 3 päivä,3NDqPBCtxdohf2nUq49jUA,['Elastinen'],['7DdW8Ert3Z36hb1FkaZWiI'],1,1,False,0.944,0.6890000000000001,2,-5.38,1,0.107,0.0406,0.0,0.0635,0.8690000000000001,112.016,204920,4.0,2014,2014-11-07
1jzQUnk376fT7Vtiurf8Mj,I Robot,Down on the Farm - A Collection of the Less Obvious,1S8gam0R1XPvmPp3CZVfcH,['U.K. Subs'],['4wsg78KGu80m8Xk37PY2uG'],15,1,False,0.4479999999999999,0.8340000000000001,11,-9.009,0,0.0553,0.000394,0.000249,0.0819,0.7290000000000001,146.686,178427,4.0,1991,1991
1kTznyulE1yDKBwLick6sI,Sexual Reassignment Surgery Blues,Wot,0upM4Pk69aPtPbBVFpMyPV,['Mike Donovan'],['4IfRXd7B6sEqN2zVxbnWjJ'],7,1,False,0.645,0.564,7,-7.019,1,0.0349,0.6940000000000001,8.04e-05,0.207,0.551,123.837,147813,4.0,2013,2013-10-15
5TyX0f5t8uV6YEia2AbVgs,"Symphony No. 4 in E Minor, Op. 98: IV. Allegro energico e passionato - Più Allegro",Brahms: The 4 Symphonies,4dwxs9idgb7w9HTlwEMHEV,"['Johannes Brahms', 'Günter Wand']","['5wTAi7QkpP6kp8a54lmTOq', '5r6BbRI2QTDC9dv4rkSgCP']",8,2,False,0.201,0.0366,4,-24.566999999999997,0,0.0364,0.906,0.4039999999999999,0.0791,0.0577,143.692,566533,3.0,1984,1984
3noYbjzJeuKPxAJo6X8m6s,Taste and See,Forever Thankful,5jZeQO8QI2V9xa2Mlg7iD8,['Hopeful Blues'],['02fXCU2SPGeoDelzKkG35t'],12,1,False,0.545,0.457,5,-4.74,1,0.0295,0.436,0.0118,0.108,0.408,128.01,204973,4.0,2015,2015-08-09
06qsGcyxqqRM7vfONUoX6r,Huldigungsmarsch in E-Flat Major (arr. J. Raff),Two Symphonies,5sw2d4Wtr9n9KtIjmyS68r,"['Joachim Raff', 'Richard Wagner', 'Royal Scottish National Orchestra', 'Neeme Järvi']","['1LA9Zn3bgZCPA1VJVEvDa0', '1C1x4MVkql8AiABuTw6DgE', '5xBSsPfZtPItmn72C2EHVf', '5UHZvYJA0aPcJSLYkYAeps']",7,1,False,0.2019999999999999,0.289,3,-17.401,1,0.0384,0.9,0.754,0.119,0.175,80.15899999999998,323533,4.0,2012,2012
3aGlJ4JlZQHbCsKLVmlPC4,What Keeps You Up At Night,Lee Brice,3GyH4lUfzEkbxlaW5xTYYL,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],1,1,False,0.562,0.769,7,-7.081,1,0.054,0.335,0.0,0.102,0.3979999999999999,120.111,212147,4.0,2017,2017-11-03
6qAqHaEL3VuqTc9Buey7H2,Mona Lisa,Sommer der Erinnerungen,1Yu1iy4ZgnVaOex17Xh7VT,['Die Flippers'],['043PrBIjao3PCKicMRvbgf'],9,2,False,0.5710000000000001,0.78,8,-7.302,1,0.035,0.0246,0.0,0.0468,0.8370000000000001,123.151,187493,4.0,2004,2004-10-04
73kG61DDjkMioK6qnbaxle,Wind Quintet No. 2: III. Under the Earth,"Discoveries - 2oth Century Music for Wind Quintet By Ewazen, Steinmetz, & Del Aguila",18gJbktzQfWEQxEGvOH7U7,"['Miguel del Águila', 'The Borealis Wind Quintet']","['5Rrf8ZPb2hwghYPc3z6uIa', '69nQJo3kvosdUTRHjrvzOZ']",13,1,False,0.0686,0.000261,0,-44.808,0,0.057,0.937,0.745,0.0938,0.0373,64.441,306667,4.0,2009,2009-05-19
1akRcAGTmwzjdJRlJwXpZg,effect05 [water],The Butterfly Effect,6oczLP0g6JNh1vmxroLgl4,['Tim Gerwing'],['6auv4PyuDdNoznVRwKeANP'],6,1,False,0.2019999999999999,0.204,4,-22.885,0,0.0459,0.895,0.872,0.13,0.0469,70.267,375080,3.0,2005,2005-01-01
5LBVfjIu5GsnEwfqHGDFlD,Interlude (dilla tribute),Step In The Alley,1kQwg0vTXF8LWd2uvrjoDq,['The BoomBap Cats'],['0GVScNnrT1MMqIJ3nHMygD'],7,1,False,0.6890000000000001,0.3939999999999999,2,-14.407,0,0.0395,0.3379999999999999,0.7929999999999999,0.221,0.483,79.969,40293,4.0,2009,2009-03-24
2gVPoSUdkh4yFVJVrhrou3,Hand of a Swede,A Microphone and a Box of Dirt,1vYepGbMyqUfSoc69YYZfd,['Bricks'],['3hALQI03Ul63hBropSFt47'],2,1,False,0.218,0.992,7,-5.785,1,0.0844,0.583,0.81,0.915,0.0462,133.019,287027,4.0,1992,1992-11-16
5ZJoEr0ndE8mHGYW9sItTI,Noraleen,Winds Of Change,6z08kwfUtjeQvJxat9H2oO,['The Fureys'],['1WHVWwMFnjB3oRcjr7nVPP'],13,1,False,0.295,0.192,7,-14.952,1,0.0323,0.754,1.15e-05,0.132,0.361,127.378,197760,4.0,2005,2005-06-20
54dQPhY2XGQL0ne2tEjBzV,Un Solo Corazón,Ojos Como Estrellas— Eyes Like Stars,4SdL74MU7GCteCUlzeXufR,['Mirabai Ceiba'],['2qBg3GRK1U9XCkJ9JabBt3'],9,1,False,0.501,0.206,9,-11.845,1,0.0329,0.97,0.000156,0.0993,0.183,120.716,240680,4.0,2016,2016-11-18
3PKDGDaf2TlfNPi6jsRHcF,Live to Work - Live at Cbgb September 1985,Live at Cbgb 1984-1985,3nazorBcn4jDosszXI5WAs,['Crumbsuckers'],['0urAT7hBcZ7407s9hD9bRg'],15,1,False,0.252,0.964,2,-5.245,0,0.185,0.422,0.000105,0.941,0.0619,109.087,94133,4.0,1984,1984-11-11
3BZGi1yUqQyCNC868AqUGG,Big in Japan,Forever Young,2256qKBSQdt53T5dz4Kdcs,['Alphaville'],['0xliTEbFfy5HQHvsTknTkX'],3,1,False,0.748,0.414,2,-15.15,0,0.0405,0.069,0.0671,0.336,0.239,97.646,286160,4.0,1984,1984-09-27
6o9WmKhFdvDOA1yM5fbQs9,"Symphony No. 7 in C Major, Hob. I:7 ""Le midi"": III. Menuetto","Haydn: Symphonies, Vol. 7",5iNnFK2lVNXiK7iGzOzn8f,"['Franz Joseph Haydn', 'Northern Chamber Orchestra', 'Nicholas Ward']","['656RXuyw7CE0dtjdPgjJV6', '3lisojeQ5S43CK54PmIxtv', '4fgDrYK3Ua8O0eV4cU8Pl2']",7,1,False,0.385,0.0267,0,-21.965,1,0.0368,0.963,0.95,0.613,0.242,117.289,218760,3.0,1994,1994-02-04
4g2mQokqOcPW674akVeijl,Blister,Using The Useless,4CIxzL86pC15RcNp3KwVc4,['House Of Broken Promises'],['6Eo0SNMQ515H6F6RIYK6sF'],1,1,False,0.37,0.898,10,-6.605,0,0.0495,4.73e-05,0.5329999999999999,0.259,0.58,128.81,279147,4.0,2010,2010-01-26
22g64LqWLZHAu9yqM2r6JD,Common Ground (Get It Goin' On) (feat. Spanky),The Love Movement,0FH3WsTCWaDmfpEojJ4sN2,"['A Tribe Called Quest', 'Spanky']","['09hVIj6vWgoCDtT03h8ZCa', '4eJfAOYPhHgaHorjULrxWr']",6,1,False,0.847,0.48,10,-7.252000000000003,0,0.251,0.0301,0.0,0.1159999999999999,0.872,93.511,169800,4.0,1998,1998-09-29
7Dsx1ZQ3H3GnrkYwCQvPay,You Already Know,Hawk,2bpUrPslXn6rFwyanjkcfP,"['Hawk', 'Big T']","['1tZaEgFG4CCKVELE92EtRH', '6DV6fhUbgeRpV2dnnNwws2']",6,1,True,0.765,0.7879999999999999,4,-6.776,1,0.233,0.0802,0.0,0.0757,0.632,86.781,271267,4.0,2002,2002-10-29
4HCADUjNqoJCbunidbFVuv,Twenty Deadly Diseases - Live,Brave New Waves Session,463Q1HSWZ1ZJdwDYQhX451,['Severed Heads'],['2eNJIWt0LUATAgrC6fALrH'],7,1,False,0.593,0.973,11,-5.569,0,0.122,0.3,0.15,0.206,0.159,132.132,225960,4.0,2018,2018-01-19
2YiTz0zzdampKIxxq63JNO,Perdedor,Te Lo Dije,7mWx0OKwp4WFtZhPPjFvIg,['Reincidentes'],['6AZ89uxvjtR2Cpe1hE3kpX'],10,1,False,0.518,0.914,7,-6.355,1,0.0411,0.000124,0.000214,0.244,0.418,115.03,170120,4.0,1997,1997-03-17
6yXrW0V8NUJD2ex5VcdgK8,You Are Not Alone,Death And Mourning In Las Vegas,32Uwmu4EaYmosh7rq9cxea,['Happy Campers'],['41aReIalXY3radWQSR23a5'],7,1,False,0.469,0.352,2,-11.293,1,0.0302,0.562,0.00376,0.121,0.195,108.996,176853,4.0,2007,2007-12-10
0L7JaVW1jM8N3b4TE14BVV,Diggy Lo,Squeezebox Stompers,7DTWkvAdGOFFUT91PKQKV1,['Squeezebox Stompers'],['0qIb72mew5zhzMt1qHIXNS'],8,1,False,0.534,0.524,9,-5.492000000000001,1,0.0424,0.21,0.0,0.0964,0.955,181.817,144587,4.0,2006,2006-01-01
2wNmyWSdVjb96ct5eXMut4,X-Ray,Monstercat 026 - Resistance,76lv0P2VcehvaBr5wzuURA,"['Rezonate', 'Jhyve']","['7z2SH3eQbWeFdzQZcHQQ3O', '0HmsavbsOIIyKWdQOyFh2f']",19,1,False,0.477,0.68,0,-5.227,1,0.136,0.3989999999999999,0.0,0.106,0.363,112.946,244413,4.0,2016,2016-03-21
2mdMMwXVclFXOP8d16drDJ,Praeludium No. 7 in E-Flat Major,The Craighead-Saunders Organ,532LoZgAXS0txMMoWjAZO8,"['Johann Christian Kittel', 'Hans Davidsson', 'David Higgs', 'William Porter']","['5Ocd6O1lRkrMQpXgQRhpb5', '6U5VpZdk6wxZNFuz6dqSCz', '0IQ4v26FO8ZrnPLvDu8Uyj', '2RaHRoIYndEOtvWBw0PhW7']",18,1,False,0.154,0.0107,4,-33.916,1,0.0396,0.905,0.903,0.118,0.1989999999999999,96.363,140213,4.0,2011,2011-01-04
3Bnt0mSn125pO4Q5dX1zLi,Don't Make Your Angel Cry,Lady Marmalade: The Best Of Patti & Labelle,2NlxijwPDDFvG355oTZlPD,['Patti LaBelle'],['0ty0xha1dbprYIUAQufkFn'],15,1,False,0.636,0.362,1,-15.029000000000002,1,0.0254,0.113,0.0,0.0595,0.5670000000000001,97.686,197107,4.0,1995,1995-02-28
1u7lBdPUuhZlf2iJoSpz3D,The Long and Winding Road (Arr. for Chamber Ensemble),The Best of Beatles Baroque,0eTCD5PYHLg19bSzGXrQIl,['Les Boreades de Montreal'],['4BLKPORmKHPA5pBGEGQlFy'],12,1,False,0.235,0.1009999999999999,1,-18.849,1,0.0381,0.872,0.108,0.0769,0.0997,67.581,216267,4.0,2009,2009-01-01
4ywWCOlRSwNE9a7Mg4rIPE,Spanish Moon (feat. Kim Harris),Compostela (Deluxe Edition),2uw7jktBpGHadcnzZPuJOz,"['Jenn Grant', 'Kim Harris']","['4ll7UpFe9fDtA0g16Vgf5L', '7fqmvmZqiy4eDxzfemWT5z']",10,1,False,0.358,0.201,10,-12.117,1,0.0291,0.933,0.00713,0.096,0.193,134.84,272533,4.0,2015,2015-10-05
6anm2XF1UJeQtXc6kL4bP5,Music Again,For Your Entertainment,0cUNjl7p6LYZJkKXJWzqP0,['Adam Lambert'],['6prmLEyn4LfHlD9NnXWlf7'],1,1,False,0.635,0.878,0,-3.4539999999999997,1,0.0454,0.000966,0.0,0.318,0.8590000000000001,130.136,196880,3.0,2009,2009-11-23
42hW2XgDmoD2t54B7aCRYd,Not Just Any Brother,Strangely in Love (Original Score),75O9PuayX6Ggm2XHffzuua,['Austin Wintory'],['3Rwlus4QnnBSnTe8pJV0rw'],12,1,False,0.201,0.141,4,-16.038,1,0.0334,0.938,0.877,0.111,0.0394,90.008,175862,4.0,2016,2016-02-08
4dXv1zqHhOYgDUM08q2B5Z,When I'm Gone,Cantos,4gs8j7Kxxu1DFYuohVGURG,['A.J. Croce'],['5GddXlP15Ktw1aHZEcKGZe'],6,1,False,0.625,0.321,5,-8.155,1,0.0289999999999999,0.743,0.0,0.095,0.616,119.898,155680,4.0,2006,2006-04-18
0ngK9lUvowF8GL4APWtRig,Floatin' - Birocratic Remix,Floatin' (Birocratic Remix),4XCiOa6xZciW086fli7ikJ,"['Cool Company', 'Nic Hanson', 'Birocratic']","['6lOCVUQbb9wzuZQbZQV9zn', '1NrFTpkB0RvbVLYl0p5Xvc', '60b7IDlGflg5lgyfEGf9yB']",1,1,False,0.7290000000000001,0.514,11,-5.888999999999999,0,0.0855,0.3339999999999999,1.74e-06,0.524,0.7070000000000001,96.072,182893,4.0,2020,2020-07-17
3URnjMefZKWap8IvmsHL4f,Bong May Doi Toi,vi ta can nhau,5IGH7InpEyvIagtLqoj09j,['Hong Nhung'],['5MibVKlWvof8lLAkOaaDmi'],3,1,False,0.47,0.33,7,-9.129,0,0.0327,0.773,1.87e-06,0.1119999999999999,0.102,79.935,251413,4.0,2007,2007-01-01
