<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,20100723,000000,7.8658,7.9634,7.8371,7.9496,622448548,0
AAPL.US,D,20100726,000000,7.9508,7.9544,7.8818,7.929,486778755,0
AAPL.US,D,20100727,000000,7.9715,8.0971,7.9607,8.0767,678243624,0
AAPL.US,D,20100728,000000,8.0639,8.1353,7.9589,7.9801,606244678,0
AAPL.US,D,20100729,000000,7.9726,8.0314,7.832,7.8939,751350728,0
AAPL.US,D,20100730,000000,7.8207,7.9422,7.7953,7.867,523342443,0
AAPL.US,D,20100802,000000,7.9644,8.03,7.9397,8.0077,497985579,0
AAPL.US,D,20100803,000000,8.0077,8.0502,7.9337,8.0108,486334653,0
AAPL.US,D,20100804,000000,8.0352,8.0824,7.9609,8.0416,490752452,0
AAPL.US,D,20100805,000000,7.9961,8.048,7.9678,8.003,337554986,0
AAPL.US,D,20100806,000000,7.9422,7.9964,7.8788,7.9542,519247595,0
AAPL.US,D,20100809,000000,7.9964,8.0176,7.9384,8.0047,353067524,0
AAPL.US,D,20100810,000000,7.9469,7.9647,7.877,7.9332,527325570,0
AAPL.US,D,20100811,000000,7.8034,7.8187,7.6396,7.6507,721725030,0
AAPL.US,D,20100812,000000,7.5408,7.7404,7.5271,7.7004,623877618,0
AAPL.US,D,20100813,000000,7.6764,7.7037,7.6173,7.6179,413785004,0
AAPL.US,D,20100816,000000,7.5763,7.6463,7.5413,7.5736,371006013,0
AAPL.US,D,20100817,000000,7.6486,7.787,7.6206,7.7057,493062844,0
AAPL.US,D,20100818,000000,7.7233,7.7883,7.6938,7.7394,394974003,0
AAPL.US,D,20100819,000000,7.7309,7.7513,7.6054,7.6418,497677434,0
AAPL.US,D,20100820,000000,7.6257,7.7647,7.615,7.634,447647221,0
AAPL.US,D,20100823,000000,7.6992,7.707,7.4995,7.5174,482600585,0
AAPL.US,D,20100824,000000,7.4314,7.4314,7.2987,7.3369,701597426,0
AAPL.US,D,20100825,000000,7.3369,7.4615,7.2549,7.4281,695824802,0
AAPL.US,D,20100826,000000,7.5068,7.5157,7.3484,7.3484,543329747,0
AAPL.US,D,20100827,000000,7.387,7.4193,7.2041,7.3897,640164412,0
AAPL.US,D,20100830,000000,7.3617,7.5157,7.3594,7.4162,446898102,0
AAPL.US,D,20100831,000000,7.3941,7.4792,7.3504,7.4344,490499503,0
AAPL.US,D,20100901,000000,7.5692,7.6898,7.5321,7.6554,812675181,0
AAPL.US,D,20100902,000000,7.6874,7.7116,7.602,7.7116,484112421,0
AAPL.US,D,20100903,000000,7.7962,7.9134,7.7825,7.913,607511286,0
AAPL.US,D,20100907,000000,7.8449,7.9372,7.8367,7.8849,399993110,0
AAPL.US,D,20100908,000000,7.9437,8.0849,7.9232,8.04,613845959,0
AAPL.US,D,20100909,000000,8.1071,8.1511,8.04,8.0446,511059849,0
AAPL.US,D,20100910,000000,8.0488,8.0884,7.9936,8.055,452438390,0
AAPL.US,D,20100913,000000,8.1338,8.2044,8.1275,8.1663,453341635,0
AAPL.US,D,20100914,000000,8.1405,8.2314,8.1202,8.1981,473340166,0
AAPL.US,D,20100915,000000,8.1958,8.2686,8.1913,8.2636,498987428,0
AAPL.US,D,20100916,000000,8.2653,8.4605,8.2418,8.4578,759260931,0
AAPL.US,D,20100917,000000,8.4868,8.4999,8.3693,8.4211,740335910,0
AAPL.US,D,20100920,000000,8.4436,8.6781,8.4363,8.6617,768985733,0
AAPL.US,D,20100921,000000,8.6793,8.7878,8.6478,8.6781,778322009,0
AAPL.US,D,20100922,000000,8.6516,8.8067,8.6362,8.7997,682890543,0
AAPL.US,D,20100923,000000,8.7613,8.9531,8.746,8.8355,916584799,0
AAPL.US,D,20100924,000000,8.9296,8.9771,8.8849,8.9395,756700087,0
AAPL.US,D,20100927,000000,8.9907,9.0124,8.8994,8.904,563482003,0
AAPL.US,D,20100928,000000,8.9203,8.9229,8.4101,8.7726,1207799767,0
AAPL.US,D,20100929,000000,8.7818,8.8626,8.746,8.7883,547715369,0
AAPL.US,D,20100930,000000,8.8377,8.8686,8.6005,8.6773,785706182,0
AAPL.US,D,20101001,000000,8.756,8.7643,8.6037,8.6402,523274433,0
AAPL.US,D,20101004,000000,8.6147,8.6516,8.4944,8.5215,507529249,0
AAPL.US,D,20101005,000000,8.6347,8.8517,8.6188,8.8362,583529552,0
AAPL.US,D,20101006,000000,8.8595,8.9293,8.7239,8.8442,781205716,0
AAPL.US,D,20101007,000000,8.8791,8.8832,8.774,8.8452,475912803,0
AAPL.US,D,20101008,000000,8.9221,9.0054,8.8686,8.9937,767007481,0
AAPL.US,D,20101011,000000,9.0146,9.0894,9.0087,9.0325,498356122,0
AAPL.US,D,20101012,000000,9.0338,9.159,8.9444,9.1299,650387347,0
AAPL.US,D,20101013,000000,9.1757,9.2336,9.1686,9.1788,726176553,0
AAPL.US,D,20101014,000000,9.2223,9.2505,9.1866,9.2455,506176508,0
AAPL.US,D,20101015,000000,9.4018,9.634,9.3249,9.626,1071165526,0
AAPL.US,D,20101018,000000,9.739,9.755,9.613,9.724,1259350248,0
AAPL.US,D,20101019,000000,9.2806,9.597,9.1752,9.4659,1434532359,0
AAPL.US,D,20101020,000000,9.4509,9.611,9.3848,9.4969,838284990,0
AAPL.US,D,20101021,000000,9.551,9.626,9.3826,9.4659,639226599,0
AAPL.US,D,20101022,000000,9.4509,9.482,9.3667,9.4028,432084236,0
AAPL.US,D,20101025,000000,9.4539,9.53,9.4327,9.4459,449475827,0
AAPL.US,D,20101026,000000,9.3848,9.4729,9.347,9.4203,454052185,0
AAPL.US,D,20101027,000000,9.404,9.478,9.3453,9.4132,458478954,0
AAPL.US,D,20101028,000000,9.4174,9.4193,9.2019,9.3346,640629733,0
AAPL.US,D,20101029,000000,9.3066,9.3541,9.2008,9.2043,497618949,0
AAPL.US,D,20101101,000000,9.255,9.3453,9.2415,9.3014,493250241,0
AAPL.US,D,20101102,000000,9.3958,9.486,9.3888,9.4609,504252066,0
AAPL.US,D,20101103,000000,9.526,9.569,9.4357,9.566,593041138,0
AAPL.US,D,20101104,000000,9.638,9.792,9.635,9.732,748356120,0
AAPL.US,D,20101105,000000,9.724,9.773,9.685,9.697,421143173,0
AAPL.US,D,20101108,000000,9.697,9.779,9.686,9.743,326991066,0
AAPL.US,D,20101109,000000,9.816,9.825,9.619,9.666,446488791,0
AAPL.US,D,20101110,000000,9.684,9.747,9.59,9.726,445312274,0
AAPL.US,D,20101111,000000,9.635,9.736,9.611,9.682,421378121,0
AAPL.US,D,20101112,000000,9.649,9.678,9.2853,9.4193,928406447,0
AAPL.US,D,20101115,000000,9.4337,9.4969,9.3657,9.3898,470022942,0
AAPL.US,D,20101116,000000,9.3435,9.4068,9.153,9.2227,767178667,0
AAPL.US,D,20101117,000000,9.207,9.2968,9.1056,9.1901,558964686,0
AAPL.US,D,20101118,000000,9.3416,9.4709,9.3176,9.4327,575220025,0
AAPL.US,D,20101119,000000,9.4193,9.4317,9.3346,9.3806,449020805,0
AAPL.US,D,20101122,000000,9.3797,9.584,9.3539,9.584,457331960,0
AAPL.US,D,20101123,000000,9.4959,9.534,9.3754,9.4417,604494907,0
AAPL.US,D,20101124,000000,9.542,9.647,9.534,9.628,483084816,0
AAPL.US,D,20101126,000000,9.59,9.715,9.571,9.634,277650477,0
AAPL.US,D,20101129,000000,9.671,9.708,9.523,9.689,516307069,0
AAPL.US,D,20101130,000000,9.589,9.615,9.507,9.516,584779717,0
AAPL.US,D,20101201,000000,9.653,9.717,9.634,9.675,536513851,0
AAPL.US,D,20101202,000000,9.709,9.755,9.631,9.729,540512018,0
AAPL.US,D,20101203,000000,9.691,9.744,9.674,9.707,399445151,0
AAPL.US,D,20101206,000000,9.74,9.857,9.736,9.791,519350099,0
AAPL.US,D,20101207,000000,9.905,9.908,9.728,9.731,455224801,0
AAPL.US,D,20101208,000000,9.779,9.817,9.696,9.817,374502592,0
AAPL.US,D,20101209,000000,9.86,9.862,9.756,9.778,342816318,0
AAPL.US,D,20101210,000000,9.775,9.818,9.742,9.803,306404040,0
AAPL.US,D,20101213,000000,9.919,9.94,9.816,9.836,512487855,0
AAPL.US,D,20101214,000000,9.846,9.863,9.755,9.795,409829171,0
AAPL.US,D,20101215,000000,9.79,9.877,9.761,9.797,484878762,0
AAPL.US,D,20101216,000000,9.819,9.865,9.79,9.823,375196955,0
AAPL.US,D,20101217,000000,9.827,9.84,9.793,9.804,451243011,0
AAPL.US,D,20101220,000000,9.828,9.885,9.732,9.853,448504478,0
AAPL.US,D,20101221,000000,9.881,9.92,9.847,9.914,298772634,0
AAPL.US,D,20101222,000000,9.919,9.96,9.895,9.944,310419590,0
AAPL.US,D,20101223,000000,9.938,9.943,9.883,9.897,260445634,0
AAPL.US,D,20101227,000000,9.883,9.952,9.831,9.929,291115117,0
AAPL.US,D,20101228,000000,9.967,9.99,9.94,9.953,205066762,0
AAPL.US,D,20101229,000000,9.973,9.983,9.941,9.948,190482628,0
AAPL.US,D,20101230,000000,9.951,9.954,9.879,9.899,183838711,0
AAPL.US,D,20101231,000000,9.877,9.893,9.825,9.864,225853379,0
AAPL.US,D,20110103,000000,9.933,10.099,9.933,10.078,518970622,0
AAPL.US,D,20110104,000000,10.169,10.169,10.035,10.131,360701418,0
AAPL.US,D,20110105,000000,10.091,10.226,10.076,10.215,295937493,0
AAPL.US,D,20110106,000000,10.246,10.253,10.181,10.207,350165678,0
AAPL.US,D,20110107,000000,10.219,10.286,10.15,10.28,362252802,0
AAPL.US,D,20110110,000000,10.362,10.498,10.312,10.472,522981687,0
AAPL.US,D,20110111,000000,10.55,10.551,10.38,10.448,516896095,0
AAPL.US,D,20110112,000000,10.503,10.534,10.458,10.534,352715968,0
AAPL.US,D,20110113,000000,10.556,10.601,10.516,10.572,346284939,0
AAPL.US,D,20110114,000000,10.582,10.655,10.534,10.655,359120647,0
AAPL.US,D,20110118,000000,10.002,10.544,9.968,10.417,2174410659,0
AAPL.US,D,20110119,000000,10.659,10.66,10.302,10.362,1323170154,0
AAPL.US,D,20110120,000000,10.282,10.344,10.095,10.175,891959214,0
AAPL.US,D,20110121,000000,10.215,10.243,9.988,9.991,879806593,0
AAPL.US,D,20110124,000000,10.002,10.319,9.991,10.319,669255522,0
AAPL.US,D,20110125,000000,10.282,10.442,10.233,10.441,635383055,0
AAPL.US,D,20110126,000000,10.487,10.57,10.444,10.516,591235718,0
AAPL.US,D,20110127,000000,10.517,10.542,10.484,10.497,332342551,0
AAPL.US,D,20110128,000000,10.53,10.533,10.201,10.279,690305101,0
AAPL.US,D,20110131,000000,10.273,10.398,10.225,10.376,440119207,0
AAPL.US,D,20110201,000000,10.445,10.571,10.428,10.553,496812765,0
AAPL.US,D,20110202,000000,10.534,10.558,10.506,10.53,302037499,0
AAPL.US,D,20110203,000000,10.512,10.528,10.352,10.504,459187276,0
AAPL.US,D,20110204,000000,10.508,10.603,10.506,10.597,375339597,0
AAPL.US,D,20110207,000000,10.642,10.803,10.632,10.761,565466412,0
AAPL.US,D,20110208,000000,10.812,10.872,10.769,10.862,443754126,0
AAPL.US,D,20110209,000000,10.862,10.979,10.852,10.954,562944609,0
AAPL.US,D,20110210,000000,10.943,11.008,10.642,10.843,1082996225,0
AAPL.US,D,20110211,000000,10.852,10.942,10.813,10.914,428758204,0
AAPL.US,D,20110214,000000,10.912,10.993,10.909,10.983,362034450,0
AAPL.US,D,20110215,000000,10.984,11.008,10.935,11.006,330488475,0
AAPL.US,D,20110216,000000,11.03,11.159,11.024,11.104,554877381,0
AAPL.US,D,20110217,000000,10.92,11.017,10.903,10.958,618208580,0
AAPL.US,D,20110218,000000,10.958,10.993,10.688,10.72,949841666,0
AAPL.US,D,20110222,000000,10.455,10.563,10.327,10.355,1016545958,0
AAPL.US,D,20110223,000000,10.356,10.54,10.355,10.478,783533462,0
AAPL.US,D,20110224,000000,10.52,10.556,10.347,10.486,583030284,0
AAPL.US,D,20110225,000000,10.561,10.654,10.546,10.646,442755415,0
AAPL.US,D,20110228,000000,10.739,10.858,10.737,10.802,469527751,0
AAPL.US,D,20110301,000000,10.864,10.878,10.632,10.682,531294865,0
AAPL.US,D,20110302,000000,10.701,10.837,10.653,10.768,702652736,0
AAPL.US,D,20110303,000000,10.931,11.002,10.884,10.995,582300478,0
AAPL.US,D,20110304,000000,10.995,11.017,10.941,11.008,528655038,0
AAPL.US,D,20110307,000000,11.058,11.06,10.743,10.868,636813243,0
AAPL.US,D,20110308,000000,10.85,10.93,10.772,10.879,415576900,0
AAPL.US,D,20110309,000000,10.847,10.849,10.721,10.779,529166425,0
AAPL.US,D,20110310,000000,10.671,10.696,10.548,10.602,592237282,0
AAPL.US,D,20110311,000000,10.552,10.774,10.552,10.765,549101270,0
AAPL.US,D,20110314,000000,10.791,10.902,10.743,10.813,509158356,0
AAPL.US,D,20110315,000000,10.454,10.638,10.4,10.564,841200803,0
AAPL.US,D,20110316,000000,10.454,10.49,9.977,10.092,1346682920,0
AAPL.US,D,20110317,000000,10.304,10.385,10.112,10.235,769101188,0
AAPL.US,D,20110318,000000,10.303,10.341,10.091,10.112,879115728,0
AAPL.US,D,20110321,000000,10.28,10.389,10.253,10.375,482362361,0
AAPL.US,D,20110322,000000,10.476,10.478,10.371,10.435,380712655,0
AAPL.US,D,20110323,000000,10.374,10.403,10.274,10.372,435403892,0
AAPL.US,D,20110324,000000,10.454,10.582,10.363,10.551,472368962,0
AAPL.US,D,20110325,000000,10.642,10.766,10.612,10.751,524054880,0
AAPL.US,D,20110328,000000,10.803,10.836,10.716,10.716,360576008,0
AAPL.US,D,20110329,000000,10.627,10.733,10.584,10.733,411239660,0
AAPL.US,D,20110330,000000,10.725,10.73,10.625,10.66,383813597,0
AAPL.US,D,20110331,000000,10.595,10.697,10.584,10.657,319771976,0
AAPL.US,D,20110401,000000,10.737,10.752,10.5,10.538,488184542,0
AAPL.US,D,20110404,000000,10.538,10.539,10.347,10.434,536069182,0
AAPL.US,D,20110405,000000,10.292,10.466,10.276,10.364,563640753,0
AAPL.US,D,20110406,000000,10.442,10.517,10.311,10.337,469417957,0
AAPL.US,D,20110407,000000,10.338,10.41,10.277,10.338,435709163,0
AAPL.US,D,20110408,000000,10.396,10.401,10.213,10.247,440066258,0
AAPL.US,D,20110411,000000,10.232,10.265,10.092,10.117,465651978,0
AAPL.US,D,20110412,000000,10.113,10.207,10.097,10.166,496485408,0
AAPL.US,D,20110413,000000,10.241,10.28,10.169,10.28,404053156,0
AAPL.US,D,20110414,000000,10.235,10.276,10.155,10.166,352042455,0
AAPL.US,D,20110415,000000,10.203,10.204,9.994,10.015,529443099,0
AAPL.US,D,20110418,000000,9.971,10.16,9.791,10.149,714570140,0
AAPL.US,D,20110419,000000,10.192,10.335,10.144,10.331,488646683,0
AAPL.US,D,20110420,000000,10.512,10.574,10.444,10.471,789909694,0
AAPL.US,D,20110421,000000,10.837,10.86,10.657,10.725,879443535,0
AAPL.US,D,20110425,000000,10.719,10.819,10.712,10.796,310309364,0
AAPL.US,D,20110426,000000,10.813,10.856,10.683,10.715,394138679,0
AAPL.US,D,20110427,000000,10.773,10.775,10.614,10.707,414768870,0
AAPL.US,D,20110428,000000,10.588,10.695,10.567,10.605,421153772,0
AAPL.US,D,20110429,000000,10.612,10.825,10.602,10.707,1173110368,0
AAPL.US,D,20110502,000000,10.694,10.717,10.566,10.591,515709017,0
AAPL.US,D,20110503,000000,10.64,10.699,10.57,10.647,365866178,0
AAPL.US,D,20110504,000000,10.649,10.759,10.608,10.689,456124802,0
AAPL.US,D,20110505,000000,10.651,10.733,10.584,10.605,391701470,0
AAPL.US,D,20110506,000000,10.698,10.703,10.589,10.601,326985887,0
AAPL.US,D,20110509,000000,10.639,10.678,10.597,10.63,238964014,0
AAPL.US,D,20110510,000000,10.666,10.693,10.601,10.686,332895959,0
AAPL.US,D,20110511,000000,10.677,10.703,10.558,10.618,390132910,0
AAPL.US,D,20110512,000000,10.596,10.615,10.466,10.599,373493524,0
AAPL.US,D,20110513,000000,10.576,10.59,10.408,10.413,380556933,0
AAPL.US,D,20110516,000000,10.372,10.436,10.172,10.193,524790134,0
AAPL.US,D,20110517,000000,10.153,10.28,10.114,10.28,528081139,0
AAPL.US,D,20110518,000000,10.291,10.43,10.276,10.392,390129503,0
AAPL.US,D,20110519,000000,10.46,10.471,10.356,10.414,304333540,0
AAPL.US,D,20110520,000000,10.389,10.427,10.247,10.252,394636915,0
AAPL.US,D,20110523,000000,10.093,10.275,10.074,10.228,446316983,0
AAPL.US,D,20110524,000000,10.26,10.272,10.133,10.159,375807625,0
AAPL.US,D,20110525,000000,10.193,10.353,10.18,10.299,343120964,0
AAPL.US,D,20110526,000000,10.269,10.302,10.229,10.246,259847187,0
AAPL.US,D,20110527,000000,10.239,10.324,10.225,10.318,237706662,0
AAPL.US,D,20110531,000000,10.438,10.638,10.428,10.638,486584160,0
AAPL.US,D,20110601,000000,10.675,10.768,10.541,10.567,646308675,0
AAPL.US,D,20110602,000000,10.598,10.642,10.53,10.586,395557783,0
AAPL.US,D,20110603,000000,10.495,10.561,10.458,10.504,365662211,0
AAPL.US,D,20110606,000000,10.573,10.612,10.33,10.337,538471702,0
AAPL.US,D,20110607,000000,10.34,10.341,10.15,10.154,618321398,0
AAPL.US,D,20110608,000000,10.153,10.239,10.112,10.16,389386324,0
AAPL.US,D,20110609,000000,10.193,10.205,10.115,10.137,321102546,0
AAPL.US,D,20110610,000000,10.11,10.143,9.954,9.966,506652457,0
AAPL.US,D,20110613,000000,10.006,10.04,9.94,9.988,384730267,0
AAPL.US,D,20110614,000000,10.093,10.192,10.071,10.167,390075056,0
AAPL.US,D,20110615,000000,10.073,10.101,9.934,9.992,462293680,0
AAPL.US,D,20110616,000000,9.994,10.052,9.734,9.944,592526860,0
AAPL.US,D,20110617,000000,10.064,10.069,9.766,9.794,718064568,0
AAPL.US,D,20110620,000000,9.703,9.715,9.4959,9.645,746981227,0
AAPL.US,D,20110621,000000,9.679,9.962,9.641,9.948,575288047,0
AAPL.US,D,20110622,000000,9.938,10.058,9.859,9.865,455317820,0
AAPL.US,D,20110623,000000,9.753,10.143,9.728,10.129,652131602,0
AAPL.US,D,20110624,000000,10.138,10.189,9.941,9.98,513423508,0
AAPL.US,D,20110627,000000,10.019,10.211,10.008,10.154,396202285,0
AAPL.US,D,20110628,000000,10.203,10.297,10.198,10.253,342810291,0
AAPL.US,D,20110629,000000,10.281,10.287,10.149,10.216,411666571,0
AAPL.US,D,20110630,000000,10.229,10.28,10.179,10.265,376938525,0
AAPL.US,D,20110701,000000,10.274,10.505,10.221,10.498,513569446,0
AAPL.US,D,20110705,000000,10.489,10.697,10.474,10.685,414260173,0
AAPL.US,D,20110706,000000,10.671,10.829,10.603,10.757,518534050,0
AAPL.US,D,20110707,000000,10.85,10.948,10.826,10.924,465698945,0
AAPL.US,D,20110708,000000,10.812,11.008,10.77,11,571513185,0
AAPL.US,D,20110711,000000,10.902,11.001,10.79,10.826,516586003,0
AAPL.US,D,20110712,000000,10.811,10.939,10.66,10.819,526632346,0
AAPL.US,D,20110713,000000,10.959,11.008,10.899,10.949,456225610,0
AAPL.US,D,20110714,000000,11.036,11.058,10.898,10.941,500991463,0
AAPL.US,D,20110715,000000,11.039,11.162,10.983,11.16,564194352,0
AAPL.US,D,20110718,000000,11.176,11.457,11.172,11.431,666804660,0
AAPL.US,D,20110719,000000,11.557,11.58,11.417,11.524,937508833,0
AAPL.US,D,20110720,000000,12.112,12.119,11.804,11.832,1097524394,0
AAPL.US,D,20110721,000000,11.835,11.929,11.74,11.844,614221212,0
AAPL.US,D,20110722,000000,11.876,12.081,11.858,12.027,600969677,0
AAPL.US,D,20110725,000000,11.933,12.232,11.915,12.187,687560332,0
AAPL.US,D,20110726,000000,12.232,12.369,12.222,12.335,555815958,0
AAPL.US,D,20110727,000000,12.243,12.314,11.993,12.006,767975203,0
AAPL.US,D,20110728,000000,11.976,12.141,11.869,11.982,693051980,0
AAPL.US,D,20110729,000000,11.85,12.085,11.743,11.942,737530281,0
AAPL.US,D,20110801,000000,12.171,12.217,12,12.133,713197383,0
AAPL.US,D,20110802,000000,12.166,12.168,11.877,11.894,745574843,0
AAPL.US,D,20110803,000000,11.961,12.034,11.689,12.006,855453948,0
AAPL.US,D,20110804,000000,11.903,11.968,11.54,11.541,1011875905,0
AAPL.US,D,20110805,000000,11.618,11.728,11.088,11.426,1405550701,0
AAPL.US,D,20110808,000000,11.052,11.247,10.796,10.802,1331741411,0
AAPL.US,D,20110809,000000,11.064,11.456,10.856,11.437,1262311301,0
AAPL.US,D,20110810,000000,11.346,11.457,11.085,11.122,1025133612,0
AAPL.US,D,20110811,000000,11.331,11.481,11.154,11.428,865646200,0
AAPL.US,D,20110812,000000,11.572,11.61,11.444,11.528,617255287,0
AAPL.US,D,20110815,000000,11.611,11.773,11.562,11.725,536928904,0
AAPL.US,D,20110816,000000,11.666,11.724,11.5,11.637,582156168,0
AAPL.US,D,20110817,000000,11.693,11.759,11.56,11.635,514344499,0
AAPL.US,D,20110818,000000,11.336,11.395,11.051,11.195,992890031,0
AAPL.US,D,20110819,000000,11.062,11.223,10.886,10.887,905439558,0
AAPL.US,D,20110822,000000,11.152,11.158,10.859,10.9,624253333,0
AAPL.US,D,20110823,000000,11.018,11.427,10.918,11.425,766077267,0
AAPL.US,D,20110824,000000,11.421,11.59,11.333,11.504,683595592,0
AAPL.US,D,20110825,000000,11.163,11.481,11.162,11.429,1016614636,0
AAPL.US,D,20110826,000000,11.351,11.737,11.339,11.73,748213724,0
AAPL.US,D,20110829,000000,11.871,11.973,11.865,11.925,472588996,0
AAPL.US,D,20110830,000000,11.873,11.983,11.811,11.926,487271968,0
AAPL.US,D,20110831,000000,11.957,11.991,11.677,11.769,609956491,0
AAPL.US,D,20110901,000000,11.801,11.845,11.643,11.651,400732317,0
AAPL.US,D,20110902,000000,11.466,11.56,11.372,11.438,512473131,0
AAPL.US,D,20110906,000000,11.226,11.632,11.207,11.613,593926391,0
AAPL.US,D,20110907,000000,11.786,11.792,11.681,11.741,408164300,0
AAPL.US,D,20110908,000000,11.694,11.885,11.691,11.747,485068514,0
AAPL.US,D,20110909,000000,11.747,11.804,11.468,11.544,659476485,0
AAPL.US,D,20110912,000000,11.422,11.648,11.374,11.62,545417173,0
AAPL.US,D,20110913,000000,11.686,11.811,11.629,11.762,514194417,0
AAPL.US,D,20110914,000000,11.835,11.994,11.796,11.906,623876253,0
AAPL.US,D,20110915,000000,11.976,12.038,11.923,12.017,484489045,0
AAPL.US,D,20110916,000000,12.111,12.248,12.081,12.248,812594847,0
AAPL.US,D,20110919,000000,12.139,12.637,12.086,12.589,959137422,0
AAPL.US,D,20110920,000000,12.702,12.933,12.575,12.644,904241103,0
AAPL.US,D,20110921,000000,12.836,12.894,12.6,12.605,705514471,0
AAPL.US,D,20110922,000000,12.264,12.533,12.132,12.289,1129705422,0
AAPL.US,D,20110923,000000,12.24,12.437,12.228,12.364,637618032,0
AAPL.US,D,20110926,000000,12.236,12.354,11.968,12.329,948557222,0
AAPL.US,D,20110927,000000,12.507,12.515,12.172,12.21,737133844,0
AAPL.US,D,20110928,000000,12.247,12.346,12.125,12.142,501350831,0
AAPL.US,D,20110929,000000,12.294,12.301,11.811,11.945,759819831,0
AAPL.US,D,20110930,000000,11.839,11.893,11.656,11.66,639446985,0
AAPL.US,D,20111003,000000,11.633,11.702,11.412,11.455,780082847,0
AAPL.US,D,20111004,000000,11.464,11.675,10.833,11.391,1439426978,0
AAPL.US,D,20111005,000000,11.25,11.616,11.018,11.568,917826553,0
AAPL.US,D,20111006,000000,11.408,11.767,11.371,11.541,947793678,0
AAPL.US,D,20111007,000000,11.491,11.552,11.269,11.309,625262583,0
AAPL.US,D,20111010,000000,11.596,11.891,11.566,11.891,514854268,0
AAPL.US,D,20111011,000000,12.006,12.329,11.973,12.242,706303032,0
AAPL.US,D,20111012,000000,12.459,12.515,12.237,12.3,725802432,0
AAPL.US,D,20111013,000000,12.385,12.49,12.319,12.49,494778789,0
AAPL.US,D,20111014,000000,12.752,12.907,12.699,12.907,667714108,0
AAPL.US,D,20111017,000000,12.889,13.048,12.719,12.845,799794429,0
AAPL.US,D,20111018,000000,12.894,12.989,12.721,12.915,1008743431,0
AAPL.US,D,20111019,000000,12.278,12.49,12.166,12.191,1287954500,0
AAPL.US,D,20111020,000000,12.232,12.244,12.056,12.089,641249514,0
AAPL.US,D,20111021,000000,12.18,12.206,11.95,12.015,724063178,0
AAPL.US,D,20111024,000000,12.113,12.431,12.091,12.408,586109350,0
AAPL.US,D,20111025,000000,12.386,12.432,12.153,12.165,502098108,0
AAPL.US,D,20111026,000000,12.294,12.311,12.022,12.252,532041067,0
AAPL.US,D,20111027,000000,12.471,12.508,12.291,12.375,577183169,0
AAPL.US,D,20111028,000000,12.323,12.427,12.309,12.383,376460099,0
AAPL.US,D,20111031,000000,12.298,12.517,12.265,12.378,450205598,0
AAPL.US,D,20111101,000000,12.157,12.217,12.024,12.125,620507296,0
AAPL.US,D,20111102,000000,12.238,12.246,12.083,12.154,382432648,0
AAPL.US,D,20111103,000000,12.21,12.335,12.09,12.326,515479606,0
AAPL.US,D,20111104,000000,12.306,12.336,12.206,12.24,352254190,0
AAPL.US,D,20111107,000000,12.23,12.232,12.114,12.224,314920244,0
AAPL.US,D,20111108,000000,12.301,12.476,12.281,12.422,466708350,0
AAPL.US,D,20111109,000000,12.142,12.261,12.057,12.088,651185302,0
AAPL.US,D,20111110,000000,12.145,12.148,11.686,11.781,869438934,0
AAPL.US,D,20111111,000000,11.828,11.887,11.63,11.762,762959807,0
AAPL.US,D,20111114,000000,11.746,11.782,11.566,11.599,505390561,0
AAPL.US,D,20111115,000000,11.646,11.911,11.604,11.891,502790783,0
AAPL.US,D,20111116,000000,11.91,11.963,11.753,11.767,406954598,0
AAPL.US,D,20111117,000000,11.741,11.761,11.482,11.542,560238104,0
AAPL.US,D,20111118,000000,11.588,11.621,11.464,11.466,434277908,0
AAPL.US,D,20111121,000000,11.323,11.367,11.191,11.285,522649362,0
AAPL.US,D,20111122,000000,11.354,11.558,11.344,11.514,477474577,0
AAPL.US,D,20111123,000000,11.458,11.493,11.22,11.223,499948010,0
AAPL.US,D,20111125,000000,11.261,11.351,11.111,11.119,297520526,0
AAPL.US,D,20111128,000000,11.387,11.52,11.326,11.502,404282383,0
AAPL.US,D,20111129,000000,11.486,11.586,11.322,11.413,438672852,0
AAPL.US,D,20111130,000000,11.651,11.69,11.569,11.688,473572395,0
AAPL.US,D,20111201,000000,11.695,11.897,11.644,11.863,447883512,0
AAPL.US,D,20111202,000000,11.934,12.037,11.884,11.917,442494512,0
AAPL.US,D,20111205,000000,12.032,12.122,11.939,12.018,417016146,0
AAPL.US,D,20111206,000000,12.005,12.068,11.908,11.956,330952702,0
AAPL.US,D,20111207,000000,11.917,11.956,11.828,11.899,355730068,0
AAPL.US,D,20111208,000000,11.973,12.095,11.934,11.948,439047283,0
AAPL.US,D,20111209,000000,12.01,12.05,11.959,12.037,346540403,0
AAPL.US,D,20111212,000000,11.978,12.046,11.91,11.983,349300042,0
AAPL.US,D,20111213,000000,12.014,12.091,11.838,11.891,395327107,0
AAPL.US,D,20111214,000000,11.826,11.846,11.55,11.628,474138055,0
AAPL.US,D,20111215,000000,11.722,11.735,11.57,11.589,299174010,0
AAPL.US,D,20111216,000000,11.634,11.747,11.608,11.651,491857905,0
AAPL.US,D,20111219,000000,11.696,11.77,11.637,11.688,273843562,0
AAPL.US,D,20111220,000000,11.849,12.113,11.843,12.109,393210143,0
AAPL.US,D,20111221,000000,12.126,12.151,11.988,12.123,305890664,0
